행정동코드,상권업종중분류명,store_count
41610570,오락용품 소매,9
41610570,욕탕·신체관리,2
41610570,유원지·오락,4
41610570,의약·화장품 소매,15
41610570,의원,37
41610570,이용·미용,77
41610570,일반 교육,126
41610570,일식,6
41610570,전문 디자인,5
41610570,종합 소매,35
41610570,주점,7
41610570,중고 상품 소매,2
41610570,중식,8
41610570,철물·건설자재 소매,2
41610570,통신장비 수리,1
41610570,한식,46
41610570,회계·세무,1
41610580,가구 소매,42
41610580,가전·통신 소매,10
41610580,가전제품 수리,12
41610580,가정용품 대여,6
41610580,고용 알선,3
41610580,광고,12
41610580,교육 지원,2
41610580,구내식당·뷔페,8
41610580,기술 서비스,8
41610580,기타 가정용품 수리,5
41610580,기타 간이,39
41610580,기타 개인,1
41610580,기타 교육,39
41610580,기타 사업 서비스,4
41610580,기타 상품 소매,8
41610580,기타 생활용품 소매,13
41610580,기타 전문 과학,1
41610580,도서관·사적지,1
41610580,동남아시아,2
41610580,법무관련 ,1
41610580,본사·경영 컨설팅,9
41610580,부동산 서비스,64
41610580,비알코올 ,30
41610580,사무 지원,2
41610580,사진 촬영,8
41610580,산업용품 대여,20
41610580,서양식,6
41610580,섬유·의복·신발 소매,16
41610580,세탁,10
41610580,스포츠 서비스,37
41610580,시설관리,6
41610580,식료품 소매,35
41610580,식물 소매,7
41610580,안경·정밀기기 소매,1
41610580,애완동물·용품 소매,3
41610580,여행사·보조,1
41610580,연료 소매,12
41610580,오락용품 소매,19
41610580,욕탕·신체관리,3
41610580,운송장비 대여,2
41610580,유원지·오락,21
41610580,음료 소매,1
41610580,의약·화장품 소매,12
41610580,의원,11
41610580,이용·미용,49
41610580,인쇄·제품제작,18
41610580,일반 교육,23
41610580,일반 숙박,1
41610580,일식,5
41610580,자동차 부품 소매,21
41610580,자동차 수리·세차,69
41610580,장례식장 ,3
41610580,장식품 소매,3
41610580,전문 디자인,13
41610580,조경·유지,1
41610580,종합 소매,62
41610580,주점,15
41610580,중고 상품 소매,5
41610580,중식,10
41610580,철물·건설자재 소매,13
41610580,청소·방제,9
41610580,컴퓨터 수리,3
41610580,한식,138
41610580,회계·세무,6
41610590,가구 소매,5
41610590,가전·통신 소매,11
41610590,가전제품 수리,10
41610590,가정용품 대여,2
41610590,고용 알선,4
41610590,광고,11
41610590,교육 지원,2
41610590,구내식당·뷔페,5
41610590,기술 서비스,7
41610590,기타 가정용품 수리,10
41610590,기타 간이,68
41610590,기타 교육,54
41610590,기타 보건,1
41610590,기타 사업 서비스,7
41610590,기타 상품 소매,6
41610590,기타 생활용품 소매,7
41610590,기타 전문 과학,1
41610590,도서관·사적지,3
41610590,동남아시아,1
41610590,모터사이클 수리,1
41610590,법무관련 ,2
41610590,병원,1
41610590,본사·경영 컨설팅,13
41610590,부동산 서비스,59
41610590,비알코올 ,31
41610590,산업용품 대여,3
41610590,서양식,6
41610590,섬유·의복·신발 소매,30
41610590,세탁,18
41610590,수의,2
41610590,스포츠 서비스,34
41610590,시계·귀금속 소매,1
41610590,시설관리,4
41610590,식료품 소매,34
41610590,식물 소매,4
41610590,안경·정밀기기 소매,2
41610590,애완동물·용품 소매,9
41610590,여행사·보조,1
41610590,연료 소매,9
41610590,오락용품 소매,19
41610590,욕탕·신체관리,8
41610590,운송장비 대여,4
41610590,유원지·오락,28
41610590,의약·화장품 소매,17
41610590,의원,21
41610590,이용·미용,78
41610590,인쇄·제품제작,8
41610590,일반 교육,46
41610590,일반 숙박,1
41610590,일식,3
41610590,자동차 부품 소매,9
41610590,자동차 수리·세차,46
41610590,장례식장 ,1
41610590,장식품 소매,2
41610590,전문 디자인,19
41610590,종합 소매,56
41610590,주점,20
41610590,중고 상품 소매,8
41610590,중식,14
41610590,철물·건설자재 소매,11
41610590,청소·방제,20
41610590,컴퓨터 수리,3
41610590,한식,133
41610590,회계·세무,1
41610600,가구 소매,8
41610600,가전·통신 소매,17
41610600,가전제품 수리,4
41610600,가정용품 대여,4
41610600,고용 알선,2
41610600,광고,25
41610600,교육 지원,4
41610600,구내식당·뷔페,1
41610600,기술 서비스,17
41610600,기타 가정용품 수리,7
41610600,기타 간이,66
41610600,기타 교육,64
41610600,기타 보건,1
41610600,기타 사업 서비스,3
41610600,기타 상품 소매,7
41610600,기타 생활용품 소매,12
41610600,기타 전문 과학,7
41610600,담배 소매,1
41610600,도서관·사적지,2
41610600,동남아시아,2
41610600,모터사이클 수리,1
41610600,법무관련 ,1
41610600,병원,1
41610600,본사·경영 컨설팅,23
41610600,부동산 서비스,65
41610600,비알코올 ,44
41610600,사진 촬영,10
41610600,산업용품 대여,1
41610600,서양식,13
41610600,섬유·의복·신발 소매,22
41610600,세탁,15
41610600,수의,1
41610600,스포츠 서비스,29
41610600,시계·귀금속 소매,2
41610600,시설관리,4
41610600,식료품 소매,28
41610600,식물 소매,11
41610600,안경·정밀기기 소매,3
41610600,애완동물·용품 소매,13
41610600,여행사·보조,2
41610600,연료 소매,5
41610600,오락용품 소매,18
41610600,욕탕·신체관리,4
41610600,유원지·오락,15
41610600,음료 소매,1
41610600,의약·화장품 소매,20
41610600,의원,26
41610600,이용·미용,74
41610600,인쇄·제품제작,6
41610600,일반 교육,48
41610600,일식,11
41610600,자동차 부품 소매,4
41610600,자동차 수리·세차,22
41610600,장례식장 ,3
41610600,장식품 소매,2
41610600,전문 디자인,26
41610600,조경·유지,1
41610600,종합 소매,60
41610600,주점,18
41610600,중고 상품 소매,2
41610600,중식,16
41610600,철물·건설자재 소매,9
41610600,청소·방제,25
41610600,컴퓨터 수리,4
41610600,통신장비 수리,1
41610600,한식,113
41610600,회계·세무,1
41610610,가구 소매,8
41610610,가전·통신 소매,10
41610610,가전제품 수리,8
41610610,가정용품 대여,3
41610610,고용 알선,10
41610610,광고,7
41610610,교육 지원,5
41610610,구내식당·뷔페,2
41610610,기술 서비스,9
41610610,기타 가정용품 수리,4
41610610,기타 간이,47
41610610,기타 개인,1
41610610,기타 교육,43
41610610,기타 사업 서비스,4
41610610,기타 상품 소매,5
41610610,기타 생활용품 소매,3
41610610,기타 숙박,1
41610610,기타 전문 과학,3
41610610,도서관·사적지,1
41610610,동남아시아,2
41610610,모터사이클 수리,2
41610610,법무관련 ,2
41610610,본사·경영 컨설팅,11
41610610,부동산 서비스,49
41610610,비알코올 ,27
41610610,사무 지원,1
41610610,사진 촬영,3
41610610,산업용품 대여,2
41610610,서양식,4
41610610,섬유·의복·신발 소매,22
41610610,세탁,13
41610610,수의,2
41610610,스포츠 서비스,24
41610610,시계·귀금속 소매,1
41610610,시설관리,1
41610610,식료품 소매,24
41610610,식물 소매,13
41610610,안경·정밀기기 소매,2
41610610,애완동물·용품 소매,7
41610610,여행사·보조,1
41610610,연료 소매,5
41610610,오락용품 소매,15
41610610,욕탕·신체관리,4
41610610,운송장비 대여,1
41610610,유원지·오락,15
41610610,음료 소매,1
41610610,의약·화장품 소매,17
41610610,의원,15
41610610,이용·미용,48
41610610,인쇄·제품제작,2
41610610,일반 교육,23
41610610,일반 숙박,2
41610610,일식,9
41610610,자동차 부품 소매,4
41610610,자동차 수리·세차,29
41610610,장례식장 ,9
41610610,장식품 소매,3
41610610,전문 디자인,27
41610610,조경·유지,2
41610610,종합 소매,36
41610610,주점,13
41610610,중고 상품 소매,1
41610610,중식,7
41610610,철물·건설자재 소매,5
41610610,청소·방제,12
41610610,한식,86
41630250,가구 소매,2
41630250,가전·통신 소매,19
41630250,가전제품 수리,8
41630250,가정용품 대여,2
41630250,고용 알선,6
41630250,광고,7
41630250,교육 지원,2
41630250,구내식당·뷔페,6
41630250,기술 서비스,9
41630250,기타 가정용품 수리,16
41630250,기타 간이,73
41630250,기타 교육,23
41630250,기타 사업 서비스,9
41630250,기타 상품 소매,9
41630250,기타 생활용품 소매,9
41630250,기타 전문 과학,2
41630250,담배 소매,1
41630250,도서관·사적지,3
41630250,모터사이클 소매,1
41630250,법무관련 ,1
41630250,병원,5
41630250,본사·경영 컨설팅,17
41630250,부동산 서비스,49
41630250,비알코올 ,40
41630250,사무 지원,1
41630250,사진 촬영,4
41630250,산업용품 대여,8
41630250,서양식,8
41630250,섬유·의복·신발 소매,27
41630250,세탁,10
41630250,수의,1
41630250,스포츠 서비스,18
41630250,시계·귀금속 소매,1
41630250,시설관리,1
41630250,식료품 소매,46
41630250,식물 소매,7
41630250,안경·정밀기기 소매,4
41630250,애완동물·용품 소매,6
41630250,여행사·보조,2
41630250,연료 소매,24
41630250,오락용품 소매,11
41630250,욕탕·신체관리,3
41630250,운송장비 대여,4
41630250,유원지·오락,17
41630250,의약·화장품 소매,18
41630250,의원,14
41630250,이용·미용,55
41630250,인쇄·제품제작,13
41630250,일반 교육,13
41630250,일반 숙박,38
41630250,일식,2
41630250,자동차 부품 소매,7
41630250,자동차 수리·세차,48
41630250,장례식장 ,4
41630250,장식품 소매,2
41630250,전문 디자인,13
41630250,조경·유지,2
41630250,종합 소매,70
41630250,주점,17
41630250,중고 상품 소매,5
41630250,중식,15
41630250,철물·건설자재 소매,15
41630250,청소·방제,17
41630250,한식,186
41630310,가구 소매,2
41630310,가전·통신 소매,5
41630310,가전제품 수리,4
41630310,가정용품 대여,2
41630310,고용 알선,3
41630310,광고,7
41630310,교육 지원,5
41630310,구내식당·뷔페,6
41630310,기술 서비스,3
41630310,기타 가정용품 수리,6
41630310,기타 간이,13
41630310,기타 교육,7
41630310,기타 사업 서비스,31
41630310,기타 상품 소매,6
41630310,기타 생활용품 소매,12
41630310,기타 숙박,2
41630310,기타 전문 과학,2
41630310,모터사이클 수리,1
41630310,본사·경영 컨설팅,8
41630310,부동산 서비스,22
41630310,비알코올 ,20
41630310,사무 지원,2
41630310,사진 촬영,2
41630310,산업용품 대여,9
41630310,서양식,2
41630310,섬유·의복·신발 소매,12
41630310,세탁,5
41630310,수의,3
41630310,스포츠 서비스,5
41630310,시설관리,1
41630310,식료품 소매,13
41630310,식물 소매,3
41630310,안경·정밀기기 소매,1
41630310,애완동물·용품 소매,7
41630310,여행사·보조,2
41630310,연료 소매,19
41630310,오락용품 소매,11
41630310,운송장비 대여,1
41630310,유원지·오락,8
41630310,의약·화장품 소매,7
41630310,의원,1
41630310,이용·미용,4
41630310,인쇄·제품제작,8
41630310,일반 교육,2
41630310,일반 숙박,6
41630310,자동차 부품 소매,12
41630310,자동차 수리·세차,31
41630310,장례식장 ,4
41630310,전문 디자인,4
41630310,종합 소매,44
41630310,주점,7
41630310,중고 상품 소매,4
41630310,중식,15
41630310,철물·건설자재 소매,18
41630310,청소·방제,10
41630310,컴퓨터 수리,2
41630310,통신장비 수리,1
41630310,한식,96
41630320,가구 소매,2
41630320,가전·통신 소매,2
41630320,가전제품 수리,5
41630320,고용 알선,2
41630320,광고,4
41630320,교육 지원,2
41630320,구내식당·뷔페,6
41630320,기타 가정용품 수리,3
41630320,기타 간이,22
41630320,기타 교육,8
41630320,기타 사업 서비스,15
41630320,기타 상품 소매,1
41630320,기타 생활용품 소매,3
41630320,담배 소매,1
41630320,동남아시아,3
41630320,모터사이클 수리,2
41630320,법무관련 ,2
41630320,병원,1
41630320,본사·경영 컨설팅,5
41630320,부동산 서비스,8
41630320,비알코올 ,20
41630320,사진 촬영,1
41630320,산업용품 대여,2
41630320,서양식,6
41630320,섬유·의복·신발 소매,9
41630320,세탁,4
41630320,수의,4
41630320,스포츠 서비스,2
41630320,식료품 소매,27
41630320,식물 소매,3
41630320,안경·정밀기기 소매,1
41630320,애완동물·용품 소매,1
41630320,연료 소매,14
41630320,오락용품 소매,11
41630320,욕탕·신체관리,1
41630320,운송장비 대여,2
41630320,유원지·오락,13
41630320,의약·화장품 소매,5
41630320,의원,4
41630320,이용·미용,22
41630320,인쇄·제품제작,4
41630320,일반 교육,4
41630320,일반 숙박,16
41630320,일식,1
41630320,자동차 부품 소매,3
41630320,자동차 수리·세차,19
41630320,장식품 소매,1
41630320,전문 디자인,3
41630320,종합 소매,39
41630320,주점,11
41630320,중고 상품 소매,3
41630320,중식,8
41630320,철물·건설자재 소매,14
41630320,청소·방제,4
41630320,컴퓨터 수리,2
41630320,통신장비 수리,1
41630320,한식,72
41630330,가구 소매,1
41630330,가전·통신 소매,10
41630330,가전제품 수리,8
41630330,가정용품 대여,2
41630330,고용 알선,6
41630330,광고,2
41630330,교육 지원,2
41630330,구내식당·뷔페,9
41630330,기술 서비스,9
41630330,기타 가정용품 수리,5
41630330,기타 간이,39
41630330,기타 교육,20
41630330,기타 사업 서비스,14
41630330,기타 상품 소매,6
41630330,기타 생활용품 소매,4
41630330,기타 전문 과학,2
41630330,담배 소매,1
41630330,동남아시아,2
41630330,모터사이클 소매,5
41630330,법무관련 ,2
41630330,병원,2
41630330,본사·경영 컨설팅,7
41630330,부동산 서비스,39
41630330,비알코올 ,22
41630330,사무 지원,1
41630330,사진 촬영,4
41630330,산업용품 대여,6
41630330,서양식,6
41630330,섬유·의복·신발 소매,25
41630330,세탁,12
41630330,수의,3
41630330,스포츠 서비스,16
41630330,시계·귀금속 소매,1
41630330,시설관리,1
41630330,식료품 소매,45
41630330,식물 소매,6
41630330,안경·정밀기기 소매,3
41630330,애완동물·용품 소매,3
41630330,여행사·보조,2
41630330,연료 소매,21
41630330,오락용품 소매,11
41630330,욕탕·신체관리,6
41630330,운송장비 대여,2
41630330,유원지·오락,22
41630330,음료 소매,1
41630330,의약·화장품 소매,9
41630330,의원,10
41630330,이용·미용,38
41630330,인쇄·제품제작,13
41630330,일반 교육,10
41630330,일반 숙박,5
41630330,일식,1
41630330,자동차 부품 소매,8
41630330,자동차 수리·세차,48
41630330,장례식장 ,6
41630330,장식품 소매,3
41630330,전문 디자인,10
41630330,조경·유지,1
41630330,종합 소매,70
41630330,주점,35
41630330,중고 상품 소매,9
41630330,중식,9
41630330,철물·건설자재 소매,20
41630330,청소·방제,3
41630330,컴퓨터 수리,5
41630330,한식,159
41630330,회계·세무,2
41630340,가구 소매,1
41630340,가전·통신 소매,2
41630340,가전제품 수리,1
41630340,가정용품 대여,4
41630340,고용 알선,5
41630340,광고,4
41630340,교육 지원,3
41630340,구내식당·뷔페,6
41630340,기타 가정용품 수리,3
41630340,기타 간이,26
41630340,기타 개인,1
41630340,기타 교육,16
41630340,기타 보건,1
41630340,기타 사업 서비스,4
41630340,기타 상품 소매,11
41630340,기타 생활용품 소매,2
41630340,기타 숙박,1
41630340,모터사이클 소매,1
41630340,법무관련 ,1
41630340,병원,2
41630340,본사·경영 컨설팅,26
41630340,부동산 서비스,34
41630340,비알코올 ,42
41630340,사무 지원,1
41630340,사진 촬영,4
41630340,산업용품 대여,6
41630340,서양식,12
41630340,섬유·의복·신발 소매,10
41630340,세탁,5
41630340,수의,1
41630340,스포츠 서비스,15
41630340,시설관리,4
41630340,식료품 소매,25
41630340,식물 소매,30
41630340,애완동물·용품 소매,4
41630340,여행사·보조,2
41630340,연료 소매,28
41630340,오락용품 소매,4
41630340,욕탕·신체관리,6
41630340,유원지·오락,14
41630340,음료 소매,2
41630340,의약·화장품 소매,9
41630340,의원,5
41630340,이용·미용,12
41630340,인쇄·제품제작,10
41630340,일반 교육,4
41630340,일반 숙박,92
41630340,자동차 부품 소매,7
41630340,자동차 수리·세차,8
41630340,장례식장 ,4
41630340,장식품 소매,10
41630340,전문 디자인,17
41630340,조경·유지,2
41630340,종합 소매,60
41630340,주점,5
41630340,중고 상품 소매,2
41630340,중식,7
41630340,철물·건설자재 소매,9
41630340,청소·방제,3
41630340,한식,182
41630510,가구 소매,7
41630510,가전·통신 소매,6
41630510,가전제품 수리,6
41630510,가정용품 대여,2
41630510,고용 알선,6
41630510,광고,5
41630510,교육 지원,1
41630510,기술 서비스,62
41630510,기타 가정용품 수리,2
41630510,기타 간이,8
41630510,기타 개인,1
41630510,기타 교육,16
41630510,기타 사업 서비스,6
41630510,기타 상품 소매,1
41630510,기타 생활용품 소매,4
41630510,동남아시아,1
41630510,법무관련 ,3
41630510,본사·경영 컨설팅,6
41630510,부동산 서비스,27
41630510,비알코올 ,16
41630510,사무 지원,1
41630510,사진 촬영,3
41630510,산업용품 대여,6
41630510,서양식,4
41630510,섬유·의복·신발 소매,12
41630510,세탁,1
41630510,스포츠 서비스,6
41630510,시설관리,2
41630510,식료품 소매,15
41630510,식물 소매,8
41630510,안경·정밀기기 소매,1
41630510,애완동물·용품 소매,2
41630510,연료 소매,14
41630510,오락용품 소매,12
41630510,욕탕·신체관리,1
41630510,운송장비 대여,1
41630510,유원지·오락,6
41630510,음료 소매,1
41630510,의약·화장품 소매,2
41630510,이용·미용,3
41630510,인쇄·제품제작,1
41630510,일반 숙박,2
41630510,자동차 부품 소매,10
41630510,자동차 수리·세차,12
41630510,장례식장 ,9
41630510,장식품 소매,2
41630510,전문 디자인,12
41630510,조경·유지,3
41630510,종합 소매,29
41630510,주점,1
41630510,중고 상품 소매,7
41630510,중식,3
41630510,철물·건설자재 소매,5
41630510,청소·방제,4
41630510,한식,64
41630510,회계·세무,2
41630520,가구 소매,51
41630520,가전·통신 소매,34
41630520,가전제품 수리,8
41630520,가정용품 대여,9
41630520,고용 알선,9
41630520,광고,39
41630520,교육 지원,3
41630520,구내식당·뷔페,4
41630520,기술 서비스,18
41630520,기타 가정용품 수리,15
41630520,기타 간이,128
41630520,기타 교육,120
41630520,기타 사업 서비스,11
41630520,기타 상품 소매,17
41630520,기타 생활용품 소매,12
41630520,기타 숙박,1
41630520,기타 전문 과학,1
41630520,담배 소매,1
41630520,도서관·사적지,8
41630520,동남아시아,1
41630520,모터사이클 소매,1
41630520,모터사이클 수리,1
41630520,법무관련 ,4
41630520,병원,5
41630520,본사·경영 컨설팅,55
41630520,부동산 서비스,86
41630520,비알코올 ,66
41630520,사무 지원,1
41630520,사진 촬영,9
41630520,산업용품 대여,11
41630520,서양식,20
41630520,섬유·의복·신발 소매,70
41630520,세탁,20
41630520,수의,3
41630520,스포츠 서비스,64
41630520,시계·귀금속 소매,5
41630520,시설관리,3
41630520,식료품 소매,70
41630520,식물 소매,16
41630520,안경·정밀기기 소매,7
41630520,애완동물·용품 소매,20
41630520,여행사·보조,6
41630520,연료 소매,15
41630520,오락용품 소매,46
41630520,욕탕·신체관리,13
41630520,운송장비 대여,1
41630520,유원지·오락,34
41630520,의약·화장품 소매,38
41630520,의원,37
41630520,이용·미용,141
41630520,인쇄·제품제작,11
41630520,일반 교육,79
41630520,일반 숙박,10
41630520,일식,19
41630520,자동차 부품 소매,22
41630520,자동차 수리·세차,73
41630520,장례식장 ,14
41630520,장식품 소매,2
41630520,전문 디자인,38
41630520,종합 소매,107
41630520,주점,42
41630520,중고 상품 소매,4
41630520,중식,22
41630520,철물·건설자재 소매,21
41630520,청소·방제,30
41630520,컴퓨터 수리,13
41630520,한식,312
41630520,회계·세무,6
41630530,가구 소매,3
41630530,가전·통신 소매,16
41630530,가전제품 수리,2
41630530,가정용품 대여,3
41630530,고용 알선,8
41630530,광고,7
41630530,교육 지원,1
41630530,구내식당·뷔페,1
41630530,기술 서비스,6
41630530,기타 가정용품 수리,4
41630530,기타 간이,37
41630530,기타 교육,15
41630530,기타 보건,1
41630530,기타 사업 서비스,6
41630530,기타 상품 소매,9
41630530,기타 생활용품 소매,10
41630530,기타 전문 과학,1
41630530,담배 소매,2
41630530,동남아시아,1
41630530,모터사이클 수리,1
41630530,법무관련 ,3
41630530,병원,1
41630530,본사·경영 컨설팅,12
41630530,부동산 서비스,31
41630530,비알코올 ,27
41630530,사무 지원,1
41630530,사진 촬영,3
41630530,산업용품 대여,2
41630530,서양식,3
41630530,섬유·의복·신발 소매,22
41630530,세탁,11
41630530,스포츠 서비스,16
41630530,시계·귀금속 소매,2
41630530,식료품 소매,23
41630530,식물 소매,13
41630530,안경·정밀기기 소매,1
41630530,애완동물·용품 소매,9
41630530,여행사·보조,3
41630530,연료 소매,13
41630530,오락용품 소매,13
41630530,욕탕·신체관리,5
41630530,운송장비 대여,2
41630530,유원지·오락,14
41630530,음료 소매,1
41630530,의약·화장품 소매,12
41630530,의원,8
41630530,이용·미용,44
41630530,인쇄·제품제작,4
41630530,일반 교육,3
41630530,일반 숙박,3
41630530,일식,2
41630530,자동차 부품 소매,7
41630530,자동차 수리·세차,32
41630530,전문 디자인,4
41630530,종합 소매,38
41630530,주점,19
41630530,중고 상품 소매,3
41630530,중식,11
41630530,철물·건설자재 소매,11
41630530,청소·방제,14
41630530,컴퓨터 수리,2
41630530,통신장비 수리,1
41630530,한식,102
41630530,회계·세무,1
41630540,가구 소매,4
41630540,가전·통신 소매,21
41630540,가전제품 수리,6
41630540,고용 알선,12
41630540,광고,5
41630540,교육 지원,2
41630540,구내식당·뷔페,5
41630540,기술 서비스,4
41630540,기타 가정용품 수리,14
41630540,기타 간이,102
41630540,기타 개인,1
41630540,기타 교육,74
41630540,기타 보건,1
41630540,기타 사업 서비스,5
41630540,기타 상품 소매,13
41630540,기타 생활용품 소매,8
41630540,기타 전문 과학,2
41630540,담배 소매,4
41630540,도서관·사적지,3
41630540,동남아시아,2
41630540,법무관련 ,16
41630540,병원,4
41630540,본사·경영 컨설팅,12
41630540,부동산 서비스,75
41630540,비알코올 ,40
41630540,사진 촬영,10
41630540,서양식,12
41630540,섬유·의복·신발 소매,114
41630540,세탁,15
41630540,수의,2
41630540,스포츠 서비스,32
41630540,시계·귀금속 소매,4
41630540,시설관리,7
41630540,식료품 소매,38
41630540,식물 소매,14
41630540,안경·정밀기기 소매,8
41630540,애완동물·용품 소매,10
41630540,여행사·보조,4
41630540,연료 소매,9
41630540,오락용품 소매,14
41630540,욕탕·신체관리,6
41630540,운송장비 대여,3
41630540,유원지·오락,29
41630540,의약·화장품 소매,36
41630540,의원,40
41630540,이용·미용,123
41630540,인쇄·제품제작,4
41630540,일반 교육,41
41630540,일반 숙박,6
41630540,일식,12
41630540,자동차 부품 소매,14
41630540,자동차 수리·세차,36
41630540,장례식장 ,5
41630540,장식품 소매,2
41630540,전문 디자인,17
41630540,종합 소매,76
41630540,주점,41
41630540,중고 상품 소매,3
41630540,중식,18
41630540,철물·건설자재 소매,12
41630540,청소·방제,18
41630540,컴퓨터 수리,3
41630540,통신장비 수리,1
41630540,한식,190
41630540,회계·세무,5
41630550,가전·통신 소매,11
41630550,가전제품 수리,2
41630550,가정용품 대여,1
41630550,광고,6
41630550,교육 지원,2
41630550,구내식당·뷔페,3
41630550,기술 서비스,1
41630550,기타 가정용품 수리,4
41630550,기타 간이,55
41630550,기타 교육,43
41630550,기타 사업 서비스,2
41630550,기타 상품 소매,9
41630550,담배 소매,1
41630550,도서관·사적지,5
41630550,모터사이클 수리,2
41630550,법무관련 ,1
41630550,본사·경영 컨설팅,2
41630550,부동산 서비스,47
41630550,비알코올 ,22
41630550,사진 촬영,5
41630550,서양식,7
41630550,섬유·의복·신발 소매,20
41630550,세탁,11
41630550,수의,2
41630550,스포츠 서비스,30
41630550,시계·귀금속 소매,2
41630550,식료품 소매,25
41630550,식물 소매,4
41630550,안경·정밀기기 소매,5
41630550,애완동물·용품 소매,5
41630550,연료 소매,1
41630550,오락용품 소매,7
41630550,욕탕·신체관리,6
41630550,유원지·오락,17
41630550,의약·화장품 소매,15
41630550,의원,21
41630550,이용·미용,84
41630550,인쇄·제품제작,6
41630550,일반 교육,33
41630550,일반 숙박,1
41630550,일식,3
41630550,자동차 부품 소매,1
41630550,자동차 수리·세차,21
41630550,장례식장 ,5
41630550,장식품 소매,1
41630550,전문 디자인,10
41630550,종합 소매,42
41630550,주점,20
41630550,중고 상품 소매,7
41630550,중식,12
41630550,철물·건설자재 소매,9
41630550,청소·방제,6
41630550,컴퓨터 수리,1
41630550,한식,136
41630550,회계·세무,1
41630570,가구 소매,5
41630570,가전·통신 소매,4
41630570,가전제품 수리,1
41630570,가정용품 대여,4
41630570,고용 알선,2
41630570,광고,57
41630570,교육 지원,1
41630570,구내식당·뷔페,3
41630570,기술 서비스,11
41630570,기타 가정용품 수리,4
41630570,기타 간이,46
41630570,기타 교육,54
41630570,기타 사업 서비스,11
41630570,기타 상품 소매,11
41630570,기타 생활용품 소매,7
41630570,동남아시아,3
41630570,모터사이클 수리,1
41630570,법무관련 ,4
41630570,본사·경영 컨설팅,152
41630570,부동산 서비스,45
41630570,비알코올 ,42
41630570,사진 촬영,4
41630570,산업용품 대여,3
41630570,서양식,2
41630570,섬유·의복·신발 소매,24
41630570,세탁,5
41630570,수의,1
41630570,스포츠 서비스,16
41630570,시계·귀금속 소매,1
41630570,시설관리,1
41630570,시장 조사,1
41630570,식료품 소매,21
41630570,식물 소매,9
41630570,안경·정밀기기 소매,3
41630570,애완동물·용품 소매,12
41630570,여행사·보조,3
41630570,연료 소매,8
41630570,오락용품 소매,15
41630570,유원지·오락,7
41630570,음료 소매,3
41630570,의약·화장품 소매,12
41630570,의원,12
41630570,이용·미용,48
41630570,인쇄·제품제작,1
41630570,일반 교육,29
41630570,일반 숙박,6
41630570,일식,2
41630570,자동차 부품 소매,7
41630570,자동차 수리·세차,23
41630570,장례식장 ,1
41630570,전문 디자인,83
41630570,종합 소매,41
41630570,주점,10
41630570,중고 상품 소매,3
41630570,중식,5
41630570,철물·건설자재 소매,2
41630570,청소·방제,5
41630570,컴퓨터 수리,2
41630570,한식,84
41630570,회계·세무,1
41630580,가전·통신 소매,20
41630580,가전제품 수리,4
41630580,가정용품 대여,4
41630580,고용 알선,2
41630580,광고,38
41630580,교육 지원,10
41630580,구내식당·뷔페,2
41630580,기술 서비스,7
41630580,기타 가정용품 수리,11
41630580,기타 간이,165
41630580,기타 개인,2
41630580,기타 교육,142
41630580,기타 사업 서비스,10
41630580,기타 상품 소매,13
41630580,기타 생활용품 소매,8
41630580,기타 전문 과학,3
41630580,담배 소매,3
41630580,도서관·사적지,17
41630580,동남아시아,7
41630580,법무관련 ,7
41630580,병원,1
41630580,본사·경영 컨설팅,48
41630580,부동산 서비스,107
41630580,비알코올 ,73
41630580,사무 지원,1
41630580,사진 촬영,16
41630580,산업용품 대여,3
41630580,서양식,18
41630580,섬유·의복·신발 소매,54
41630580,세탁,10
41630580,수의,4
41630580,스포츠 서비스,57
41630580,시계·귀금속 소매,5
41630580,시설관리,4
41630580,식료품 소매,39
41630580,식물 소매,19
41630580,안경·정밀기기 소매,10
41630580,애완동물·용품 소매,22
41630580,여행사·보조,1
41630580,연료 소매,2
41630580,오락용품 소매,26
41630580,욕탕·신체관리,22
41630580,운송장비 대여,1
41630580,유원지·오락,33
41630580,음료 소매,1
41630580,의약·화장품 소매,50
41630580,의원,63
41630580,이용·미용,247
41630580,인쇄·제품제작,1
41630580,일반 교육,133
41630580,일반 숙박,1
41630580,일식,40
41630580,자동차 부품 소매,5
41630580,자동차 수리·세차,11
41630580,장례식장 ,15
41630580,장식품 소매,4
41630580,전문 디자인,20
41630580,종합 소매,65
41630580,주점,80
41630580,중고 상품 소매,3
41630580,중식,31
41630580,철물·건설자재 소매,3
41630580,청소·방제,25
41630580,컴퓨터 수리,5
41630580,한식,284
41630580,회계·세무,10
41650250,가구 소매,88
41650250,가전·통신 소매,38
41650250,가전제품 수리,13
41650250,가정용품 대여,9
41650250,고용 알선,22
41650250,광고,22
41650250,교육 지원,5
41650250,구내식당·뷔페,4
41650250,기술 서비스,20
41650250,기타 가정용품 수리,16
41650250,기타 간이,149
41650250,기타 개인,5
41650250,기타 교육,100
41650250,기타 보건,4
41650250,기타 사업 서비스,38
41650250,기타 상품 소매,20
41650250,기타 생활용품 소매,29
41650250,기타 숙박,4
41650250,기타 전문 과학,7
41650250,담배 소매,7
41650250,도서관·사적지,15
41650250,동남아시아,20
41650250,모터사이클 소매,3
41650250,모터사이클 수리,1
41650250,법무관련 ,17
41650250,병원,3
41650250,본사·경영 컨설팅,35
41650250,부동산 서비스,107
41650250,비알코올 ,129
